EAR,EAR_asym,MAR,BROW,PITCH,label
0.14426382289696926,0.02437744438840536,0.0038750031282639695,0.19376622580160888,162.897900891968,1
0.16950766619131083,0.07169242450861218,0.008304551484772306,0.19124309260091701,164.69254628626655,1
0.17567994265572662,0.0023016780189931973,0.006858769982035546,0.1895419735054699,165.17660918676583,1
0.1987888489507036,0.03307031618775627,0.006848132445059717,0.17844179390290674,165.46800458304403,1
0.0843709236687148,0.06416245217195002,0.00653763104172329,0.20410930154882803,163.43377317537664,1
0.1005917783553251,0.001375913035684087,0.005743244140699366,0.20360238444596646,163.39536525139758,1
0.08195586076098599,0.012384306685661386,0.005888868353451086,0.2025217169308948,162.30983604187182,1
0.08344875817237261,9.361990265466247e-06,0.0030682211427405376,0.20546479114196228,162.17604701314508,1
0.09949280374864389,0.013384734477677893,0.00903095912903328,0.19651631225332308,163.09731720259916,1
0.21473466031158622,0.06019526239818204,0.006370987237782763,0.1805062224314747,163.78906248643287,1
0.1873743524054572,0.04051001960925618,0.004288280630435488,0.18588558034740663,162.8263304586079,1
0.19370024937784816,0.041983210072300214,0.002436564837498664,0.1882861121386999,163.07788056216035,1
0.203833899162712,0.1456659526146742,0.0058316347558870895,0.18321614276975662,162.4839433743741,1
0.19679592855906197,0.12382707536497603,0.0045953349581064114,0.18397624840221036,163.1003897898308,1
0.20958331478658232,0.07398405685502987,0.005226808755869052,0.18282120502299093,162.4897248041,1
0.19630148090132837,0.10792003834477085,0.0050466122320649495,0.1813206836614957,161.45065702843203,1
0.21809403098861604,0.11780765134802157,0.005433028709718832,0.18359256168953617,163.0510711094676,1
0.2063642422329841,0.03280214489601613,0.0034669035976149427,0.18331835735129084,160.60375248248823,1
0.20500013319267868,0.1332284406495832,0.0037033075659593977,0.18992035902834237,159.59134360656947,1
0.19734492582063284,0.04136359677980761,0.002467155389521691,0.1928608934928455,159.8611708504769,1
0.20875356549101784,0.10954638779845366,0.003320216093246158,0.18777722691716445,159.6942121449359,1
0.2060926731119006,0.06842655686354224,0.0020521133226879314,0.1891446462018525,159.95824767177106,1
0.20789290683645023,0.12361599825999772,0.002163969464370111,0.18960221096343507,160.03088183942492,1
0.20144048598054526,0.04100285370229145,0.0020037827695496154,0.18881710421607395,158.77134060160938,1
0.02920641191366638,5.790631359395629e-05,0.002647638009326867,0.228602022133,155.59342707285867,1
0.15578853285235805,0.05952684648891257,0.0019166837639991113,0.2072600137885751,158.643448743773,1
0.173362816134341,0.09445301347608445,0.001666531627932914,0.20262936828087444,158.2583003161871,1
0.1896945464302635,0.04627332004221943,0.002448757583392851,0.19773814048809152,157.4715284627826,1
0.1934001242460896,0.11136650464217188,0.0015793803168024285,0.19566364766604322,157.57518656481335,1
0.18306575362834887,0.06369048519063811,0.002311101402583893,0.19467721610722233,158.33773903089988,1
0.1990076594081335,0.08898589867242462,0.00200344731127383,0.195619166489753,157.9870549744997,1
0.21682897241784183,0.07654209779570964,0.004176068667169746,0.1934543417304051,156.63496047374926,1
0.19185398427877293,0.06390641910151146,0.0036626084645799825,0.1932657484256557,158.55052924814285,1
0.17158381022348262,0.0855936148207139,0.002530835373741342,0.1981112043761767,156.77611047731946,1
0.17863955499839143,0.09025901066676584,0.0025225976361907404,0.19953737006002192,157.7791550744557,1
0.1468811474369306,0.1310427507385838,0.001663128561934277,0.20369991845568547,157.2412558635518,1
0.196815599847861,0.04605570092614489,0.001438618538341856,0.19673232210501085,157.65371808296626,1
0.17145748157224788,0.100750093358797,0.002700703864407347,0.1972579284537704,157.2399547691894,1
0.1820187360358275,0.04416387974603758,0.003786518786676567,0.195179565049178,157.0014395280009,1
0.15066884930913488,0.074119302687057,0.0013095919300527225,0.20075074255797562,157.10875256623328,1
0.19883378722266054,0.04082890722762553,0.0025062574908394403,0.1994060554270946,157.5973061576965,1
0.1448605631301021,0.10809958679307681,0.0027773424652114435,0.20340242889553903,156.34879085042903,1
0.17387307684207928,0.1266291739794439,0.00412241286894116,0.20095575868113538,158.7145045675282,1
0.20939490343820713,0.038335300769472336,0.00581267093872116,0.19154292374835694,160.51584550656304,1
0.07728976508967425,0.019959334560443034,0.004018831988850653,0.222563391534124,159.54475944724823,1
0.19481848546162495,0.14408680781321737,0.0017128257184818908,0.18322022688143003,167.56239607383304,1
0.21096106474088633,0.07196121248147827,0.00506465136795146,0.18477522230418386,164.39831169085207,1
0.08302232642015264,0.02242415789146568,0.001500325603633531,0.20951298203261967,161.77326935297762,1
0.21286750035900184,0.03993080955962436,0.00610517079513745,0.17401932502925538,166.13735775871757,1
0.21667943841856135,0.042575622145157116,0.006739544883954679,0.17145765816610045,165.32160760879242,1
0.21142083566762027,0.08199631427380563,0.006430151412573255,0.17708235137651268,164.3306854293785,1
0.2193552709388095,0.055001124954885516,0.00629187738666899,0.1778891883900999,162.6894588860826,1
0.2153267901173696,0.03117897876144149,0.004945002172230506,0.18270491490943921,161.79178265684752,1
0.19335764335044348,0.04253983318039392,0.006143678090807993,0.18264241961596928,161.49570055175306,1
